table_catalog,table_schema,table_name,column_name,ordinal_position,column_default,is_nullable,full_data_type,data_type,character_maximum_length,character_octet_length,numeric_precision,numeric_precision_radix,numeric_scale,datetime_precision,interval_type,interval_precision,maximum_cardinality,is_identity,identity_generation,identity_start,identity_increment,identity_maximum,identity_minimum,identity_cycle,is_generated,generation_expression,is_system_time_period_start,is_system_time_period_end,system_time_period_timestamp_generation,is_updatable,partition_index,comment
silver_dev_v2,account,account_agreement_master,account_id,0,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The acid of the account. Onscreen name is Permanent A/C. ID
silver_dev_v2,account,account_agreement_master,account_customer_id,1,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Customer Id of the Account Holder.
silver_dev_v2,account,account_agreement_master,channel_id,2,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Channel Id of the channel from which account is sourced
silver_dev_v2,account,account_agreement_master,account_number,3,null,NO,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,account_agreement_master,account_modifier_number,4,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,account_agreement_master,account_type_code,5,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,account_agreement_master,contract_type_code,6,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,account_agreement_master,currency_code,7,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,account_agreement_master,GL_segment_Code,8,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,account_agreement_master,GL_subsegment_Code,9,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,account_agreement_master,account_GL_sub_head_code,10,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,account_agreement_master,GL_code,11,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,account_agreement_master,scheme_code,12,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The Scheme Code Under which the Account is Opened. Can be used as Product Code.
silver_dev_v2,account,account_agreement_master,product_id,13,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,account_agreement_master,account_product_type,14,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The Scheme Type to which the Account belongs.
silver_dev_v2,account,account_agreement_master,product_group_code,15,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Product group code
silver_dev_v2,account,account_agreement_master,account_name,16,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,account_agreement_master,account_short_name,17,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,account_agreement_master,customer_identification_number_CIF,18,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,account_agreement_master,account_ownership_type,19,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,account_agreement_master,bank_id,20,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Unique identifier for a banking entity. This field will populate with the bank id of user and use for multi entity operations.
silver_dev_v2,account,account_agreement_master,branch_id,21,null,YES,"decimal(19,4)",DECIMAL,null,null,19,10,4,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,account_agreement_master,account_open_date,22,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,account_agreement_master,account_close_date,23,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,account_agreement_master,account_value_date,24,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,account_agreement_master,account_maturity_date_status_of_the_account,25,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,account_agreement_master,account_currency,26,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,account_agreement_master,primary_account_holder,27,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,account_agreement_master,1st_joint_account_holder,28,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,account_agreement_master,2nd_joint_account_holder,29,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,account_agreement_master,balance,30,null,YES,bigint,LONG,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,account_agreement_master,debit_balance_limit_amount,31,null,YES,"decimal(28,8)",DECIMAL,null,null,28,10,8,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The debit balance limit for the account.
silver_dev_v2,account,account_agreement_master,credit_limit,32,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,account_agreement_master,creditlimit_expiry_date,33,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,account_agreement_master,interest_rate,34,null,YES,"decimal(22,6)",DECIMAL,null,null,22,10,6,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,account_agreement_master,account_segment_of_the_primary_account_holder,35,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,account_agreement_master,account_status,36,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,account_agreement_master,account_clear_balance_amount,37,null,YES,"decimal(20,4)",DECIMAL,null,null,20,10,4,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,account_agreement_master,hold_code,38,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,account_agreement_master,KYC_status,39,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,account_agreement_master,IBAN_number,40,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,account_agreement_master,swift_code,41,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,account_agreement_master,banking_routing_code,42,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,account_agreement_master,regulatory_body,43,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,account_agreement_master,conventional_islamic_flag,44,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,account_agreement_master,account_CLS_flag,45,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,account_agreement_master,entity_verified_flag,46,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Tells whether the record is in verified state or unverified state.
silver_dev_v2,account,account_agreement_master,freeze_code,47,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The freeze code if the account is frozen. Valid Values are C - Credit Freeze. D - Debit Freeze and T total freeze.
silver_dev_v2,account,account_agreement_master,limit_node_internal_identifier,48,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The field is an internal identifier of a Limit node.
silver_dev_v2,account,account_agreement_master,charge_level_code,49,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Charge Level Code to Calculate Charges. It is RRCDM Code (CHRG_LEVEL_CODE) for Charge Level Code List.
silver_dev_v2,account,account_agreement_master,last_transaction_date,50,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,account_agreement_master,last_modifed_date,51,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,account_agreement_master,source_system_code,52,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,account_agreement_master,source_system_id,53,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,account_agreement_master,is_active_flag,54,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,account_agreement_master,created_date,55,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,account_agreement_master,updated_date,56,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,account_agreement_master,deleted_date,57,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,account_agreement_master,delete_flag,58,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Tells whether the source record is deleted or not (logical deletion). The valid values are Y/N.
silver_dev_v2,account,account_agreement_master,non_funded_and_acceptances_amount_AED,59,null,YES,"decimal(28,8)",DECIMAL,null,null,28,10,8,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,account_agreement_master,source_reference_id,60,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,account_agreement_master,branch_id_desc,61,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,account_agreement_master,effective_from,62,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Business effective start timestamp for this version.
silver_dev_v2,account,account_agreement_master,effective_to,63,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Business effective end timestamp; NULL for current version.
silver_dev_v2,account,account_agreement_master,is_current,64,null,YES,boolean,BOOLEAN,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,TRUE = current active version; FALSE = historical.
silver_dev_v2,account,account_agreement_master,run_id,65,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Pipeline batch/run ID.
silver_dev_v2,account,account_agreement_master,source_ingestion_date,66,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Source ingestion date: the date and time this record was ingested from the source system. Used for tracking data lineage and ingestion timestamp.
silver_dev_v2,account,account_balance_summary_dd,Account_Number,0,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,account_balance_summary_dd,Account_Modifier_Number,1,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,account_balance_summary_dd,Balance_Category_Type_Code,2,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,account_balance_summary_dd,Account_Metric_Type_Code,3,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,account_balance_summary_dd,Account_Balance_Summary_Start_Dttm,4,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,account_balance_summary_dd,Account_Balance_Summary_End_Dttm,5,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,account_balance_summary_dd,Account_Balance_Summary_Tm_Pd_Code,6,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,account_balance_summary_dd,Account_Balance_Summary_Amount,7,null,YES,"decimal(20,4)",DECIMAL,null,null,20,10,4,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,account_balance_summary_dd,Account_Currency_Balance_Summary_Amount,8,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,account_balance_summary_dd,Account_Balance_Summary_Rate,9,null,YES,"decimal(21,10)",DECIMAL,null,null,21,10,10,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,account_balance_summary_dd,Account_Balance_Summary_Count,10,null,YES,int,INT,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,account_balance_summary_dd,Account_Balance_Currency_Code,11,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,account_balance_summary_dd,Source_System_Code,12,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,account_balance_summary_dd,Source_System_Id,13,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,account_balance_summary_dd,Create_Date,14,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,account_balance_summary_dd,Update_Date,15,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,account_balance_summary_dd,Delete_Date,16,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,account_balance_summary_dd,IsActiveFlag,17,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,account_eod_balance,Account_ID,0,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The acid of the account. Onscreen name is Permanent A/C. ID
silver_dev_v2,account,account_eod_balance,Account_Number,1,null,NO,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,A unique number assigned to the party when he goes in an agreement with the financial institution.
silver_dev_v2,account,account_eod_balance,Bank_ID,2,null,NO,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Unique identifier for a banking entity. This field will populate with the bank id of user and use for multi entity operations.
silver_dev_v2,account,account_eod_balance,Account_Balance_Amount_Currency_Code,3,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The Currency Code of the Account.
silver_dev_v2,account,account_eod_balance,Total_Transaction_Amount,4,null,YES,"decimal(28,8)",DECIMAL,null,null,28,10,8,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Balance amount in account on transaction date; ie: Sum of transaction amount only for that date (EOD_DATE)
silver_dev_v2,account,account_eod_balance,Account_Balance_Amount,5,null,YES,"decimal(28,8)",DECIMAL,null,null,28,10,8,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,"Balance amount in account as on transaction date ; ie: sum of all transaction amount till the transaction date, which is EOD_DATE"
silver_dev_v2,account,account_eod_balance,Account_Balance_Start_Dtm,6,null,NO,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Date as of which the balance is calculated for the account. This will the transaction date/value date of transaction.
silver_dev_v2,account,account_eod_balance,Account_Balance_End_Dtm,7,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,"The date up to which the current transaction is applicable. By Default, the system sets a date to the MAX date (31-12-2099)."
silver_dev_v2,account,account_eod_balance,Debit_Credit_Flag,8,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Transaction credit or debit identifier
silver_dev_v2,account,account_eod_balance,is_active_flag,9,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,account_eod_balance,source_system_code,10,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,account_eod_balance,source_system_id,11,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,account_eod_balance,created_date,12,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,account_eod_balance,updated_date,13,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,account_eod_balance,deleted_date,14,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,banker_draft_unclaimed,Financial_Instrument_Id,0,null,YES,bigint,LONG,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,banker_draft_unclaimed,Suspense_Account,1,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,banker_draft_unclaimed,Issue_Date,2,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,banker_draft_unclaimed,Banker_Draft_Number,3,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,banker_draft_unclaimed,Scheme_Code,4,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,banker_draft_unclaimed,Issued_Branch,5,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,banker_draft_unclaimed,Branch_Code,6,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,banker_draft_unclaimed,Currency_Code,7,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,banker_draft_unclaimed,Banker_Draft_Amount,8,null,YES,"decimal(28,8)",DECIMAL,null,null,28,10,8,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,banker_draft_unclaimed,Banker_Draft_Suspense_Amount,9,null,YES,"decimal(28,8)",DECIMAL,null,null,28,10,8,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,banker_draft_unclaimed,is_active_flag,10,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,banker_draft_unclaimed,Source_System_Code,11,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,banker_draft_unclaimed,Source_System_Id,12,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,banker_draft_unclaimed,created_date,13,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,banker_draft_unclaimed,updated_date,14,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,banker_draft_unclaimed,deleted_date,15,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,ccod_account_master_table,Account_Modifier_Number,0,null,NO,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,ccod_account_master_table,Account_Status,1,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,ccod_account_master_table,Account_Status_Date,2,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,ccod_account_master_table,Create_Date,3,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,ccod_account_master_table,Update_Date,4,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,ccod_account_master_table,Delete_Date,5,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,ccod_account_master_table,IsActive,6,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,account,currency_units_conversion_rate,rate_list_date,0,null,NO,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Date from which the rate will be applicable
silver_dev_v2,account,currency_units_conversion_rate,rate_list_number,1,null,NO,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Date from which the rate will be applicable
silver_dev_v2,account,currency_units_conversion_rate,from_currency_code,2,null,NO,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Currency code of the fixed currency
silver_dev_v2,account,currency_units_conversion_rate,to_currency_code,3,null,NO,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Currency code of the variable currency
silver_dev_v2,account,currency_units_conversion_rate,rate_code,4,null,NO,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Rate code
silver_dev_v2,account,currency_units_conversion_rate,bank_id,5,null,NO,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Unique identifier for a banking entity
silver_dev_v2,account,currency_units_conversion_rate,from_currency_units,6,null,YES,"decimal(28,8)",DECIMAL,null,null,28,10,8,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Fixed currency units
silver_dev_v2,account,currency_units_conversion_rate,to_currency_units,7,null,YES,"decimal(28,8)",DECIMAL,null,null,28,10,8,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Variable currency units
silver_dev_v2,account,currency_units_conversion_rate,delete_flag,8,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Tells whether the record is deleted or not (logical deletion). The valid values are Y/N.
silver_dev_v2,account,currency_units_conversion_rate,serial_number,9,null,NO,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
