table_catalog,table_schema,table_name,column_name,ordinal_position,column_default,is_nullable,full_data_type,data_type,character_maximum_length,character_octet_length,numeric_precision,numeric_precision_radix,numeric_scale,datetime_precision,interval_type,interval_precision,maximum_cardinality,is_identity,identity_generation,identity_start,identity_increment,identity_maximum,identity_minimum,identity_cycle,is_generated,generation_expression,is_system_time_period_start,is_system_time_period_end,system_time_period_timestamp_generation,is_updatable,partition_index,comment
silver_dev,account,account_access_device,Account_Number,0,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_access_device,Account_Modifier_Number,1,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_access_device,Account_Access_Device_Start_Date,2,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_access_device,Access_Device_Id,3,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_access_device,Source_System_Code,4,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_access_device,Source_System_Id,5,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_access_device,Account_Access_Device_Type_Code,6,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_access_device,Account_Access_Device_End_Date,7,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_access_device,Create_Date,8,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_access_device,Update_Date,9,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_access_device,Delete_Date,10,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_access_device,IsActiveFlag,11,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_access_device_feature,Account_Number,0,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_access_device_feature,Account_Modifier_Number,1,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_access_device_feature,Account_Access_Device_Type_Code,2,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_access_device_feature,Account_Access_Device_Start_Date,3,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_access_device_feature,Access_Device_Id,4,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_access_device_feature,Account_Feature_Id,5,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_access_device_feature,Account_device_Feature_Start_Date,6,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_access_device_feature,Account_device_Feature_End_Date,7,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_access_device_feature,Source_System_Code,8,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_access_device_feature,Source_System_Id,9,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_access_device_feature,Create_Date,10,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_access_device_feature,Update_Date,11,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_access_device_feature,Delete_Date,12,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_access_device_feature,IsActiveFlag,13,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_account_group,Agreement_Id,0,null,NO,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_account_group,Account_Modifier_Number,1,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_account_group,Account_Number,2,null,NO,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_account_group,Account_Group_Id,3,null,NO,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_account_group,Account_Associated_Start_Date,4,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_account_group,Account_Associated_End_Date,5,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_account_group,Account_to_Account_Group_Related_Code,6,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_account_group,Source_System_Code,7,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_account_group,Source_System_Id,8,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_account_group,Create_Date,9,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_account_group,Update_Date,10,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_account_group,Delete_Date,11,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_account_group,IsActiveFlag,12,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master,account_number,0,null,NO,"decimal(38,0)",DECIMAL,null,null,38,10,0,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master,account_type,1,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master,contract_type,2,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master,account_currency,3,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master,account_open_date,4,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master,account_value_date,5,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master,primary_account_holder,6,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master,month_to_date_balance,7,null,YES,"decimal(20,4)",DECIMAL,null,null,20,10,4,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master,segment_of_the_primary_account_holder,8,null,YES,"decimal(38,0)",DECIMAL,null,null,38,10,0,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master,month_to_date_balance_in_AED,9,null,YES,"decimal(20,4)",DECIMAL,null,null,20,10,4,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master,account_category_code_,10,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master,market_value_of_the_account_deal_in_AED,11,null,YES,"decimal(20,4)",DECIMAL,null,null,20,10,4,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master,product_description,12,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master,outstanding_amount_of_the_account_in_AED,13,null,YES,"decimal(20,4)",DECIMAL,null,null,20,10,4,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master,mark_to_mark_value_of_the_account_deal_in_AED_,14,null,YES,"decimal(20,4)",DECIMAL,null,null,20,10,4,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master,account_product_id,15,null,YES,"decimal(38,0)",DECIMAL,null,null,38,10,0,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master,month_to_date_interest_in_AED,16,null,YES,"decimal(20,4)",DECIMAL,null,null,20,10,4,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master,avg_account_value_amount,17,null,YES,"decimal(18,5)",DECIMAL,null,null,18,10,5,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master,principal_balance_of_the_account_in_AED,18,null,YES,"decimal(20,4)",DECIMAL,null,null,20,10,4,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master,available_balance_of_the_account_in_AED,19,null,YES,"decimal(20,4)",DECIMAL,null,null,20,10,4,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master,account_close_date,20,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master,month_to_date_accrued_amount,21,null,YES,"decimal(25,4)",DECIMAL,null,null,25,10,4,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master,1st_joint_account_holder_of_the_account,22,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master,2nd_joint_account_holder,23,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master,bonus_accrued_in_AED,24,null,YES,"decimal(20,4)",DECIMAL,null,null,20,10,4,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master,account_maturity_date_status_of_the_account,25,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master,status_of_the_account,26,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master,non_performing_loan_status,27,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master,month_to_date_balance_2,28,null,YES,"decimal(20,4)",DECIMAL,null,null,20,10,4,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master,month_to_date_interest,29,null,YES,"decimal(22,6)",DECIMAL,null,null,22,10,6,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master,bonus_accured_month_to_date_days,30,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master,month_to_date_accrued_amount_in_AED,31,null,YES,"decimal(25,4)",DECIMAL,null,null,25,10,4,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master,hold_code,32,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master,hold_code_description,33,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master,principal_balance_of_the_account_in_local_currency,34,null,YES,"decimal(20,4)",DECIMAL,null,null,20,10,4,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master,Source_System_Code,35,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master,Source_System_Id,36,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master,IsActiveFlag,37,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master,Create_Date,38,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master,Update_Date,39,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master,Delete_Date,40,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master,Source_Reference_Id,41,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master_temp_no_partition,account_number,0,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master_temp_no_partition,Customer_number__CIF_,1,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master_temp_no_partition,iban_number,2,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master_temp_no_partition,account_type_code,3,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master_temp_no_partition,contract_type_code,4,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master_temp_no_partition,bank_id,5,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master_temp_no_partition,branch_id,6,null,YES,"decimal(19,0)",DECIMAL,null,null,19,10,0,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master_temp_no_partition,currency_code,7,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master_temp_no_partition,product_id,8,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master_temp_no_partition,account_open_date,9,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master_temp_no_partition,account_close_date,10,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master_temp_no_partition,account_value_date,11,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master_temp_no_partition,account_maturity_date_status_of_the_account,12,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master_temp_no_partition,primary_account_holder,13,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master_temp_no_partition,1st_joint_account_holder,14,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master_temp_no_partition,2nd_joint_account_holder,15,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master_temp_no_partition,balance,16,null,YES,bigint,LONG,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master_temp_no_partition,interest_rate,17,null,YES,"decimal(22,6)",DECIMAL,null,null,22,10,6,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master_temp_no_partition,account_status,18,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master_temp_no_partition,kyc_status,19,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master_temp_no_partition,swift_code,20,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master_temp_no_partition,banking_routing_code,21,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master_temp_no_partition,credit_limit,22,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master_temp_no_partition,hold_code,23,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master_temp_no_partition,account_segment_of_the_primary_account_holder,24,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master_temp_no_partition,regulatory_body,25,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master_temp_no_partition,application_number,26,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master_temp_no_partition,application_request_type,27,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master_temp_no_partition,agreement_id,28,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master_temp_no_partition,brz_insert_time,29,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master_temp_no_partition,account_maturity_date_status,30,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master_temp_no_partition,non_performing_loan_status,31,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master_temp_no_partition,month_to_date_interest,32,null,YES,double,DOUBLE,null,null,null,2,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master_temp_no_partition,bonus_accrued_month_to_date_days,33,null,YES,int,INT,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master_temp_no_partition,month_to_date_accrued_amount_aed,34,null,YES,double,DOUBLE,null,null,null,2,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master_temp_no_partition,hold_code_description,35,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master_temp_no_partition,principal_balance_local_currency,36,null,YES,double,DOUBLE,null,null,null,2,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master_temp_no_partition,Source_system_code,37,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master_temp_no_partition,Source_system_id,38,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master_temp_no_partition,IsActiveFlag,39,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master_temp_no_partition,Create_Date,40,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master_temp_no_partition,Update_Date,41,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_agreement_master_temp_no_partition,Delete_Date,42,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_balance_summary_dd,Account_Number,0,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_balance_summary_dd,Account_Modifier_Number,1,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_balance_summary_dd,Balance_Category_Type_Code,2,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_balance_summary_dd,Account_Metric_Type_Code,3,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_balance_summary_dd,Account_Balance_Summary_Start_Dttm,4,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_balance_summary_dd,Account_Balance_Summary_End_Dttm,5,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_balance_summary_dd,Account_Balance_Summary_Tm_Pd_Code,6,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_balance_summary_dd,Account_Balance_Summary_Amount,7,null,YES,"decimal(20,4)",DECIMAL,null,null,20,10,4,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_balance_summary_dd,Account_Currency_Balance_Summary_Amount,8,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_balance_summary_dd,Account_Balance_Summary_Rate,9,null,YES,"decimal(21,10)",DECIMAL,null,null,21,10,10,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_balance_summary_dd,Account_Balance_Summary_Count,10,null,YES,int,INT,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_balance_summary_dd,Source_System_Code,11,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_balance_summary_dd,Source_System_Id,12,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_balance_summary_dd,Create_Date,13,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_balance_summary_dd,Update_Date,14,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev,account,account_balance_summary_dd,Delete_Date,15,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
